what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302821060
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1301302832094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302844374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302848125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302864090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302865215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301302865988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302868445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302874590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302879738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302887826
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301302889437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302911248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301302928066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301302931781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303069425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303529040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303534293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303593265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303596722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303609592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303610568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303614815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303617830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303629744
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303636815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303647362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301303650827
