what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301308500900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308504074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308528261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301308534674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308536742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308540485
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301308548950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308550392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308558360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301308562837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301308567062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308568947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308573884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301308576983
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301308596287
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1301308605172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308615683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308619952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308623707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308627066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308639135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308644993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308647921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308647967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301308652157
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301308675386
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301308675417
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301308679743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301308683119
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301308686327
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1301308690522
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301308690854
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301308691306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1301308695610
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301308696869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1301308698232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1301308698748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1301308700173
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301308701085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301308701610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301308702013
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1301308705668
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1301308709750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301308710276
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1301308711130
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301308713098
