what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301384966416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301384982937
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1301384984060
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301384984077
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301384986230
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1301384994803
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1301384997791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301384998261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301384999704
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1301384999851
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1301385000387
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1301385000595
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1301385001166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385003301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385015697
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301385019551
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1301385019708
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1301385020662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385022010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385033353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385034356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385098318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385100252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385102829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385847145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385936536
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1301385939397
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301385942607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301385961247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385966556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385974031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301385979074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386039067
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1301386041211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301386041579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301386052103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301386057710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301386065161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386069465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386086577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386103076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386200077
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301386204733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386207519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386225637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301386229701
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1301386231537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386232768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1301386232791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386233649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301386249353
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1301386250378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301386274723
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1301386276571
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301386277317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386288858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386291535
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301386296711
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301386296909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386305696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386345728
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301386346749
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301386353686
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1301386353813
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1301386355957
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301386356330
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1301386359819
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1301386361129
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1301386361193
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1301386370258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386371147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386371461
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1301386371535
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301386371551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386372737
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386372764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301386379148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386389593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386411301
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301386420093
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301386420093
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301386421174
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301386424554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386430110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386439151
executed,command,org.eclipse.egit.ui,0.9.1,"org.eclipse.egit.ui.team.Commit",1301386439195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386445645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386460941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386461770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386465146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386476674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386487374
executed,command,org.eclipse.egit.ui,0.9.1,"org.eclipse.egit.ui.team.Commit",1301386487425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386493881
started,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1301386495879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386504462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386504824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386616824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301386675062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301387518287
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301387520211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1301387520227
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301387521374
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1301387521818
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1301387521818
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1301387521819
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1301387521819
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1301387521820
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1301395404682
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1301395404683
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1301395404710
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1301395404723
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1301395404743
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1301395404775
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1301395404798
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1301395404826
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1301395404840
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1301395404858
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1301395404870
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1301395404883
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1301395404899
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1301395404939
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1301395404940
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1301395404946
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1301395404957
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1301395404986
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1301395404987
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1301395405018
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1301395405028
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1301395405036
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1301395405044
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1301395405050
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1301395405059
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1301395405066
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1301395405076
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1301395405086
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1301395405092
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1301395405101
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1301395405104
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1301395405116
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1301395405121
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1301395405134
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1301395405138
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1301395405148
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1301395405165
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1301395405171
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1301395405188
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1301395405201
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1301395405208
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1301395405210
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1301395405222
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1301395405227
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1301395405227
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1301395405233
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1301395405240
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1301395405247
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1301395405272
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1301395405273
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1301395405286
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1301395405286
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1301395405298
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1301395405308
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1301395405319
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1301395405328
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1301395405341
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1301395405349
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1301395405351
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1301395405354
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1301395405372
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1301395405389
