what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1301294248258
ws,sysinfo,,,"cocoa",1301294248258
locale,sysinfo,,,"de_DE",1301294248258
processors,sysinfo,,,"2",1301294248258
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1301294248258
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1301294248258
java.specification.name,sysinfo,,,"Java Platform API Specification",1301294248258
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301294248258
java.specification.version,sysinfo,,,"1.6",1301294248258
java.vendor,sysinfo,,,"Apple Inc.",1301294248258
java.version,sysinfo,,,"1.6.0_24",1301294248258
java.vm.info,sysinfo,,,"mixed mode",1301294248258
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1301294248258
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1301294248258
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301294248258
java.vm.specification.version,sysinfo,,,"1.0",1301294248258
java.vm.vendor,sysinfo,,,"Apple Inc.",1301294248258
java.vm.version,sysinfo,,,"19.1-b02-334",1301294248258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294270025
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301294270031
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1301294272639
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1301294272690
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301294277530
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1301294277608
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1301294277752
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1301294277778
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1301294277797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1301294277818
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1301294277818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.closePerspective",1301294280162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294283005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294285783
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1301294285798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1301294285798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294290013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294292836
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1301294303339
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1301294306295
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1301294306400
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301294306466
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1301294306630
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301294306652
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1301294307242
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1301294307245
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1301294307305
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301294309176
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1301294309586
started,bundle,org.eclipse.ve.cde,1.5.0.R20101202-1328,"org.eclipse.ve.cde",1301294312307
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1301294312319
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1301294312330
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1301294312331
started,bundle,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.java.core",1301294312333
started,bundle,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef",1301294312335
started,bundle,org.eclipse.ve.propertysheet,1.5.0.R20101202-1328,"org.eclipse.ve.propertysheet",1301294312342
started,bundle,org.eclipse.draw2d,3.6.2.v20110128-0100,"org.eclipse.draw2d",1301294312346
started,bundle,org.eclipse.jem.proxy,2.0.301.v201101101700,"org.eclipse.jem.proxy",1301294312356
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1301294312377
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1301294312468
started,bundle,org.eclipse.jem.beaninfo,2.0.300.v200905030615,"org.eclipse.jem.beaninfo",1301294312519
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1301294312587
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1301294312823
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1301294312823
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1301294312823
opened,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301294312989
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1301294313082
activated,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301294313198
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1301294313241
started,bundle,org.eclipse.emf.ecore.change,2.5.1.v20100907-1643,"org.eclipse.emf.ecore.change",1301294313584
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1301294313789
opened,view,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.BeansList",1301294313837
started,bundle,org.eclipse.ve.jfc,1.5.0.R20101202-1328,"org.eclipse.ve.jfc",1301294314564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294315259
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294349867
activated,view,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.BeansList",1301294367500
activated,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301294371005
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1301294381429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294388933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294391270
activated,view,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.BeansList",1301294393276
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1301294396379
activated,view,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.BeansList",1301294399747
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1301294405545
activated,view,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.BeansList",1301294414986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294425314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294427211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294437677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294441008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294441903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294443488
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1301294447660
activated,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301294455599
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301294462032
opened,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301294468867
activated,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301294468969
activated,view,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.BeansList",1301294475724
activated,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301294477005
error,log,,,"Could not find Offset",1301294478984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294479693
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1301294480008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294480739
error,log,,,"Limitation ... only one new expression is allowed",1301294483040
error,log,,,"Limitation ... only one new expression is allowed",1301294488748
activated,view,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.BeansList",1301294492121
activated,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301294495050
error,log,,,"Limitation ... only one new expression is allowed",1301294496243
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1301294499526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294500855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294501695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294503357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294504682
activated,editor,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor",1301294505772
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1301294509295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294510988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301294511966
