what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301470402979
executed,command,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.antShortcut.run",1301470406024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1301470416111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301470421405
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301470421445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301470422231
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301470422271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301470424966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301470425007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301470425857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301470425896
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1301470428887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301470445429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301470455310
closed,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1301470457044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1301470457056
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1301470457651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1301470457657
closed,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1301470458172
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1301470458191
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301470460354
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301470460393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301470465011
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301470473370
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301470473679
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301470473706
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301470489863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301470497187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301470501539
